poly_id,year,month,cooling_monthly_mean,n_points,month_date,poly_elv
17,2021,12,-0.3431637412623355,19,2021-12-01,12.074978113174438
17,2022,1,-0.10999980725740131,19,2022-01-01,12.074978113174438
17,2022,2,0.9682365866268382,17,2022-02-01,12.074978113174438
17,2022,3,5.177001953125,20,2022-03-01,12.074978113174438
17,2022,4,5.8278969212582235,19,2022-04-01,12.074978113174438
17,2022,5,6.450529399671052,19,2022-05-01,12.074978113174438
17,2022,6,5.198825611787684,17,2022-06-01,12.074978113174438
17,2022,7,0.2531625848067434,19,2022-07-01,12.074978113174438
17,2022,8,0.672998046875,20,2022-08-01,12.074978113174438
17,2022,9,1.710527921977796,19,2022-09-01,12.074978113174438
17,2022,10,1.961046720805921,19,2022-10-01,12.074978113174438
17,2022,11,2.1238911946614585,18,2022-11-01,12.074978113174438
17,2022,12,0.8810569361636513,19,2022-12-01,12.074978113174438
17,2023,1,0.9475051879882812,20,2023-01-01,12.074978113174438
17,2023,2,4.304443359375,18,2023-02-01,12.074978113174438
17,2023,3,6.59158003957648,19,2023-03-01,12.074978113174438
17,2023,4,5.364734850431743,19,2023-04-01,12.074978113174438
17,2023,5,5.6526328638980265,19,2023-05-01,12.074978113174438
17,2023,6,2.751052053351151,19,2023-06-01,12.074978113174438
17,2023,7,3.8010009765625,20,2023-07-01,12.074978113174438
17,2023,8,3.0878970497532894,19,2023-08-01,12.074978113174438
17,2023,9,1.5955539279513888,18,2023-09-01,12.074978113174438
17,2023,10,-1.1316680908203125,18,2023-10-01,12.074978113174438
17,2023,11,-1.352106997841283,19,2023-11-01,12.074978113174438
17,2023,12,-0.6689971923828125,20,2023-12-01,12.074978113174438
17,2024,1,-1.455788060238487,19,2024-01-01,12.074978113174438
17,2024,2,-1.9166598849826388,18,2024-02-01,12.074978113174438
17,2024,3,1.9555007934570312,20,2024-03-01,12.074978113174438
17,2024,4,3.4557912726151314,19,2024-04-01,12.074978113174438
17,2024,5,5.636315596731086,19,2024-05-01,12.074978113174438
17,2024,6,7.071054559004934,19,2024-06-01,12.074978113174438
17,2024,7,4.310000770970395,19,2024-07-01,12.074978113174438
17,2024,8,3.2078921669407894,19,2024-08-01,12.074978113174438
17,2024,9,3.2984201531661186,19,2024-09-01,12.074978113174438
17,2024,10,1.910003662109375,18,2024-10-01,12.074978113174438
18,2020,10,1.0694692511307566,19,2020-10-01,278.0802230834961
18,2020,11,2.1331546181126644,19,2020-11-01,278.0802230834961
18,2020,12,2.40499267578125,20,2020-12-01,278.0802230834961
18,2021,1,2.6047379343133223,19,2021-01-01,278.0802230834961
18,2021,2,3.5105913947610294,17,2021-02-01,278.0802230834961
18,2021,3,5.138419703433388,19,2021-03-01,278.0802230834961
18,2021,4,5.716318230879934,19,2021-04-01,278.0802230834961
18,2021,5,4.282002258300781,20,2021-05-01,278.0802230834961
18,2021,6,2.606318423622533,19,2021-06-01,278.0802230834961
18,2021,7,1.7263119346217106,19,2021-07-01,278.0802230834961
18,2021,8,1.5489485891241777,19,2021-08-01,278.0802230834961
18,2021,9,2.041050961143092,19,2021-09-01,278.0802230834961
18,2021,10,2.379502868652344,20,2021-10-01,278.0802230834961
18,2021,11,2.5426266318873356,19,2021-11-01,278.0802230834961
18,2021,12,2.071578176398026,19,2021-12-01,278.0802230834961
18,2022,1,3.546844482421875,19,2022-01-01,278.0802230834961
18,2022,2,5.3835287655101105,17,2022-02-01,278.0802230834961
18,2022,3,7.405000305175781,20,2022-03-01,278.0802230834961
18,2022,4,8.129474840666118,19,2022-04-01,278.0802230834961
18,2022,5,8.22789884868421,19,2022-05-01,278.0802230834961
18,2022,6,2.081117418077257,18,2022-06-01,278.0802230834961
18,2022,7,1.4921055843955593,19,2022-07-01,278.0802230834961
18,2022,8,1.5300003051757813,20,2022-08-01,278.0802230834961
18,2022,9,2.0142099480879936,19,2022-09-01,278.0802230834961
18,2022,10,2.5105269582648027,19,2022-10-01,278.0802230834961
18,2022,11,2.712222629123264,18,2022-11-01,278.0802230834961
18,2022,12,1.630528500205592,19,2022-12-01,278.0802230834961
18,2023,1,2.113996887207031,20,2023-01-01,278.0802230834961
18,2023,2,4.146669175889757,18,2023-02-01,278.0802230834961
18,2023,3,6.098420795641448,19,2023-03-01,278.0802230834961
18,2023,4,5.506843968441612,19,2023-04-01,278.0802230834961
18,2023,5,4.519441392686632,18,2023-05-01,278.0802230834961
18,2023,6,3.155792236328125,19,2023-06-01,278.0802230834961
18,2023,7,2.748002624511719,20,2023-07-01,278.0802230834961
18,2023,8,3.4347357498972038,19,2023-08-01,278.0802230834961
18,2023,9,4.048885769314236,18,2023-09-01,278.0802230834961
18,2023,10,3.95999993218316,18,2023-10-01,278.0802230834961
18,2023,11,3.764735171669408,19,2023-11-01,278.0802230834961
18,2023,12,0.839495849609375,20,2023-12-01,278.0802230834961
18,2024,1,2.026841013055099,19,2024-01-01,278.0802230834961
18,2024,2,4.832226223415798,18,2024-02-01,278.0802230834961
18,2024,3,7.2649993896484375,20,2024-03-01,278.0802230834961
18,2024,4,7.8721056486430925,19,2024-04-01,278.0802230834961
18,2024,5,6.784738641036184,19,2024-05-01,278.0802230834961
18,2024,6,4.666841205797698,19,2024-06-01,278.0802230834961
18,2024,7,0.8110512181332237,19,2024-07-01,278.0802230834961
18,2024,8,1.1726315146998356,19,2024-08-01,278.0802230834961
18,2024,9,1.152223375108507,18,2024-09-01,278.0802230834961
18,2024,10,0.6644422743055556,18,2024-10-01,278.0802230834961
19,2020,10,5.015785618832237,19,2020-10-01,45.54393529891968
19,2020,11,2.7773726613898027,19,2020-11-01,45.54393529891968
19,2020,12,2.6860000610351564,20,2020-12-01,45.54393529891968
19,2021,1,2.719472784745066,19,2021-01-01,45.54393529891968
19,2021,2,3.8535353716681984,17,2021-02-01,45.54393529891968
19,2021,3,4.0052650853207235,19,2021-03-01,45.54393529891968
19,2021,4,2.9494757401315788,19,2021-04-01,45.54393529891968
19,2021,5,3.2175003051757813,20,2021-05-01,45.54393529891968
19,2021,6,3.0157840126439144,19,2021-06-01,45.54393529891968
19,2021,7,3.1410506399054277,19,2021-07-01,45.54393529891968
19,2021,8,2.6863178453947367,19,2021-08-01,45.54393529891968
19,2021,9,2.4826322856702303,19,2021-09-01,45.54393529891968
19,2021,10,4.372001647949219,20,2021-10-01,45.54393529891968
19,2021,11,4.51736128957648,19,2021-11-01,45.54393529891968
19,2021,12,4.560003983347039,19,2021-12-01,45.54393529891968
19,2022,1,3.2305233604029606,19,2022-01-01,45.54393529891968
19,2022,2,3.7876515107996322,17,2022-02-01,45.54393529891968
19,2022,3,4.25899658203125,20,2022-03-01,45.54393529891968
19,2022,4,4.064208984375,19,2022-04-01,45.54393529891968
19,2022,5,3.5900043688322367,19,2022-05-01,45.54393529891968
19,2022,6,3.557651295381434,17,2022-06-01,45.54393529891968
19,2022,7,3.7905241313733553,19,2022-07-01,45.54393529891968
19,2022,8,3.855998229980469,20,2022-08-01,45.54393529891968
19,2022,9,2.5057854903371712,19,2022-09-01,45.54393529891968
19,2022,10,2.2852654708059212,19,2022-10-01,45.54393529891968
19,2022,11,1.9072197808159723,18,2022-11-01,45.54393529891968
19,2022,12,2.6652607164884867,19,2022-12-01,45.54393529891968
19,2023,1,3.08599853515625,20,2023-01-01,45.54393529891968
19,2023,2,4.249440511067708,18,2023-02-01,45.54393529891968
19,2023,3,5.512632671155427,19,2023-03-01,45.54393529891968
19,2023,4,4.543681897615132,19,2023-04-01,45.54393529891968
19,2023,5,3.102635433799342,19,2023-05-01,45.54393529891968
19,2023,6,2.6978936446340462,19,2023-06-01,45.54393529891968
19,2023,7,2.1894989013671875,20,2023-07-01,45.54393529891968
19,2023,8,1.9938913981119792,18,2023-08-01,45.54393529891968
19,2023,9,1.8627777099609375,18,2023-09-01,45.54393529891968
19,2023,10,0.8405524359809028,18,2023-10-01,45.54393529891968
19,2023,11,0.22210532740542763,19,2023-11-01,45.54393529891968
19,2023,12,0.48450469970703125,20,2023-12-01,45.54393529891968
19,2024,1,1.420501708984375,20,2024-01-01,45.54393529891968
19,2024,2,2.4877777099609375,18,2024-02-01,45.54393529891968
19,2024,3,5.002000427246093,20,2024-03-01,45.54393529891968
19,2024,4,6.2726295872738485,19,2024-04-01,45.54393529891968
19,2024,5,6.2321118806537825,19,2024-05-01,45.54393529891968
19,2024,6,5.191051282380757,19,2024-06-01,45.54393529891968
19,2024,7,5.272105969880757,19,2024-07-01,45.54393529891968
19,2024,8,5.357364052220395,19,2024-08-01,45.54393529891968
19,2024,9,6.052104749177632,19,2024-09-01,45.54393529891968
19,2024,10,5.011106703016493,18,2024-10-01,45.54393529891968
20,2020,10,4.125265021073191,19,2020-10-01,229.20970153808594
20,2020,11,4.1005297209087175,19,2020-11-01,229.20970153808594
20,2020,12,3.5540008544921875,20,2020-12-01,229.20970153808594
20,2021,1,2.711578369140625,19,2021-01-01,229.20970153808594
20,2021,2,4.347645479090073,17,2021-02-01,229.20970153808594
20,2021,3,5.34368896484375,19,2021-03-01,229.20970153808594
20,2021,4,5.6510459498355265,19,2021-04-01,229.20970153808594
20,2021,5,5.167997741699219,20,2021-05-01,229.20970153808594
20,2021,6,5.476319965563323,19,2021-06-01,229.20970153808594
20,2021,7,5.713157252261513,19,2021-07-01,229.20970153808594
20,2021,8,5.680002312911184,19,2021-08-01,229.20970153808594
20,2021,9,4.978422466077302,19,2021-09-01,229.20970153808594
20,2021,10,4.012501525878906,20,2021-10-01,229.20970153808594
20,2021,11,4.262105841385691,19,2021-11-01,229.20970153808594
20,2021,12,5.654736970600329,19,2021-12-01,229.20970153808594
20,2022,1,7.775788959703948,19,2022-01-01,229.20970153808594
20,2022,2,8.125292609719668,17,2022-02-01,229.20970153808594
20,2022,3,8.569000244140625,20,2022-03-01,229.20970153808594
20,2022,4,8.65999402497944,19,2022-04-01,229.20970153808594
20,2022,5,8.387372468647204,19,2022-05-01,229.20970153808594
20,2022,6,6.6599985758463545,18,2022-06-01,229.20970153808594
20,2022,7,6.743157637746711,19,2022-07-01,229.20970153808594
20,2022,8,6.490498352050781,20,2022-08-01,229.20970153808594
20,2022,9,4.781055651212993,19,2022-09-01,229.20970153808594
20,2022,10,4.428332858615452,18,2022-10-01,229.20970153808594
20,2022,11,3.4199981689453125,18,2022-11-01,229.20970153808594
20,2022,12,2.881575734991776,19,2022-12-01,229.20970153808594
20,2023,1,3.6165008544921875,20,2023-01-01,229.20970153808594
20,2023,2,4.920003255208333,18,2023-02-01,229.20970153808594
20,2023,3,5.944210654810855,19,2023-03-01,229.20970153808594
20,2023,4,6.907371119449013,19,2023-04-01,229.20970153808594
20,2023,5,6.90777587890625,18,2023-05-01,229.20970153808594
20,2023,6,6.5673667506167765,19,2023-06-01,229.20970153808594
20,2023,7,5.708497619628906,20,2023-07-01,229.20970153808594
20,2023,8,5.187895122327302,19,2023-08-01,229.20970153808594
20,2023,9,5.423338148328993,18,2023-09-01,229.20970153808594
20,2023,10,4.207221137152778,18,2023-10-01,229.20970153808594
20,2023,11,2.9742094341077303,19,2023-11-01,229.20970153808594
20,2023,12,2.8800033569335937,20,2023-12-01,229.20970153808594
20,2024,1,2.901580810546875,19,2024-01-01,229.20970153808594
20,2024,2,3.695558336046007,18,2024-02-01,229.20970153808594
20,2024,3,4.467997741699219,20,2024-03-01,229.20970153808594
20,2024,4,4.9931640625,19,2024-04-01,229.20970153808594
20,2024,5,5.169473748458059,19,2024-05-01,229.20970153808594
20,2024,6,5.1499987150493425,19,2024-06-01,229.20970153808594
20,2024,7,4.9142102693256575,19,2024-07-01,229.20970153808594
20,2024,8,2.7357900519120064,19,2024-08-01,229.20970153808594
20,2024,9,2.8105276007401314,19,2024-09-01,229.20970153808594
20,2024,10,3.570003933376736,18,2024-10-01,229.20970153808594
21,2020,10,2.984207956414474,19,2020-10-01,519.9567718505859
21,2020,11,2.9810501901726973,19,2020-11-01,519.9567718505859
21,2020,12,3.495503234863281,20,2020-12-01,519.9567718505859
21,2021,1,3.640523810135691,19,2021-01-01,519.9567718505859
21,2021,2,4.626466638901654,17,2021-02-01,519.9567718505859
21,2021,3,5.207366943359375,19,2021-03-01,519.9567718505859
21,2021,4,5.608949360094573,19,2021-04-01,519.9567718505859
21,2021,5,6.480001831054688,20,2021-05-01,519.9567718505859
21,2021,6,5.879995245682566,19,2021-06-01,519.9567718505859
21,2021,7,6.420529014185855,19,2021-07-01,519.9567718505859
21,2021,8,6.51736771432977,19,2021-08-01,519.9567718505859
21,2021,9,6.586311741879112,19,2021-09-01,519.9567718505859
21,2021,10,6.678498840332031,20,2021-10-01,519.9567718505859
21,2021,11,3.507370798211349,19,2021-11-01,519.9567718505859
21,2021,12,2.7436812551398027,19,2021-12-01,519.9567718505859
21,2022,1,1.587367007606908,19,2022-01-01,519.9567718505859
21,2022,2,4.29705810546875,17,2022-02-01,519.9567718505859
21,2022,3,7.273997497558594,20,2022-03-01,519.9567718505859
21,2022,4,7.875266627261513,19,2022-04-01,519.9567718505859
21,2022,5,8.020525480571546,19,2022-05-01,519.9567718505859
21,2022,6,0.8135286218979779,17,2022-06-01,519.9567718505859
21,2022,7,0.3147454512746711,19,2022-07-01,519.9567718505859
21,2022,8,0.44349822998046873,20,2022-08-01,519.9567718505859
21,2022,9,1.483159115439967,19,2022-09-01,519.9567718505859
21,2022,10,1.6126291375411184,19,2022-10-01,519.9567718505859
21,2022,11,2.043331570095486,18,2022-11-01,519.9567718505859
21,2022,12,1.8352596885279606,19,2022-12-01,519.9567718505859
21,2023,1,2.377996826171875,20,2023-01-01,519.9567718505859
21,2023,2,5.100557115342882,18,2023-02-01,519.9567718505859
21,2023,3,7.120521946957237,19,2023-03-01,519.9567718505859
21,2023,4,7.208425421463816,19,2023-04-01,519.9567718505859
21,2023,5,7.423329671223958,18,2023-05-01,519.9567718505859
21,2023,6,5.4263145045230265,19,2023-06-01,519.9567718505859
21,2023,7,4.450494384765625,20,2023-07-01,519.9567718505859
21,2023,8,3.7131588584498356,19,2023-08-01,519.9567718505859
21,2023,9,3.149444580078125,18,2023-09-01,519.9567718505859
21,2023,10,2.912222968207465,18,2023-10-01,519.9567718505859
21,2023,11,2.1347383197985197,19,2023-11-01,519.9567718505859
21,2023,12,1.7695037841796875,20,2023-12-01,519.9567718505859
21,2024,1,1.520001863178454,19,2024-01-01,519.9567718505859
21,2024,2,4.663887871636285,18,2024-02-01,519.9567718505859
21,2024,3,7.218501281738281,20,2024-03-01,519.9567718505859
21,2024,4,8.112633956106086,19,2024-04-01,519.9567718505859
21,2024,5,6.1963147615131575,19,2024-05-01,519.9567718505859
21,2024,6,4.119468287417763,19,2024-06-01,519.9567718505859
21,2024,7,3.264735171669408,19,2024-07-01,519.9567718505859
21,2024,8,2.676314504523026,19,2024-08-01,519.9567718505859
21,2024,9,1.907777574327257,18,2024-09-01,519.9567718505859
21,2024,10,2.45444573296441,18,2024-10-01,519.9567718505859
22,2020,10,3.4073711194490133,19,2020-10-01,326.1105041503906
22,2020,11,2.911574514288651,19,2020-11-01,326.1105041503906
22,2020,12,2.975999450683594,20,2020-12-01,326.1105041503906
22,2021,1,4.192638196443257,19,2021-01-01,326.1105041503906
22,2021,2,4.1782388126148895,17,2021-02-01,326.1105041503906
22,2021,3,4.4273729826274675,19,2021-03-01,326.1105041503906
22,2021,4,4.513684724506579,19,2021-04-01,326.1105041503906
22,2021,5,4.306001281738281,20,2021-05-01,326.1105041503906
22,2021,6,4.4510546232524675,19,2021-06-01,326.1105041503906
22,2021,7,4.718423943770559,19,2021-07-01,326.1105041503906
22,2021,8,3.4621051989103617,19,2021-08-01,326.1105041503906
22,2021,9,2.620529977898849,19,2021-09-01,326.1105041503906
22,2021,10,2.4014968872070313,20,2021-10-01,326.1105041503906
22,2021,11,1.8542062859786184,19,2021-11-01,326.1105041503906
22,2021,12,1.7789467259457237,19,2021-12-01,326.1105041503906
22,2022,1,2.2678961502878288,19,2022-01-01,326.1105041503906
22,2022,2,3.397064208984375,17,2022-02-01,326.1105041503906
22,2022,3,4.239994812011719,20,2022-03-01,326.1105041503906
22,2022,4,4.640527022512336,19,2022-04-01,326.1105041503906
22,2022,5,5.676322535464638,19,2022-05-01,326.1105041503906
22,2022,6,4.988884819878472,18,2022-06-01,326.1105041503906
22,2022,7,4.2647351716694075,19,2022-07-01,326.1105041503906
22,2022,8,3.884996032714844,20,2022-08-01,326.1105041503906
22,2022,9,4.263684724506579,19,2022-09-01,326.1105041503906
22,2022,10,3.549468994140625,19,2022-10-01,326.1105041503906
22,2022,11,3.0361124674479165,18,2022-11-01,326.1105041503906
22,2022,12,3.4594758686266447,19,2022-12-01,326.1105041503906
22,2023,1,3.718003845214844,20,2023-01-01,326.1105041503906
22,2023,2,3.8844468858506946,18,2023-02-01,326.1105041503906
22,2023,3,4.3963173314144735,19,2023-03-01,326.1105041503906
22,2023,4,4.435794228001645,19,2023-04-01,326.1105041503906
22,2023,5,4.8238881429036455,18,2023-05-01,326.1105041503906
22,2023,6,3.974736263877467,19,2023-06-01,326.1105041503906
22,2023,7,3.4239990234375,20,2023-07-01,326.1105041503906
22,2023,8,3.3273652729235197,19,2023-08-01,326.1105041503906
22,2023,9,2.963892618815104,18,2023-09-01,326.1105041503906
22,2023,10,1.224212646484375,19,2023-10-01,326.1105041503906
22,2023,11,0.4873785721628289,19,2023-11-01,326.1105041503906
22,2023,12,-0.20799713134765624,20,2023-12-01,326.1105041503906
22,2024,1,0.41263138620476975,19,2024-01-01,326.1105041503906
22,2024,2,1.8561130099826388,18,2024-02-01,326.1105041503906
22,2024,3,3.4894943237304688,20,2024-03-01,326.1105041503906
22,2024,4,3.629995245682566,19,2024-04-01,326.1105041503906
22,2024,5,3.2536813836348686,19,2024-05-01,326.1105041503906
22,2024,6,2.4857964766652962,19,2024-06-01,326.1105041503906
22,2024,7,1.1315757349917763,19,2024-07-01,326.1105041503906
22,2024,8,0.956311677631579,19,2024-08-01,326.1105041503906
22,2024,9,0.9138895670572916,18,2024-09-01,326.1105041503906
22,2024,10,0.8844468858506944,18,2024-10-01,326.1105041503906
23,2020,10,2.3478987844366777,19,2020-10-01,557.3696594238281
23,2020,11,2.6326261821546053,19,2020-11-01,557.3696594238281
23,2020,12,3.3129959106445313,20,2020-12-01,557.3696594238281
23,2021,1,4.502099288137336,19,2021-01-01,557.3696594238281
23,2021,2,5.327647489659927,17,2021-02-01,557.3696594238281
23,2021,3,5.137367650082237,19,2021-03-01,557.3696594238281
23,2021,4,5.175787674753289,19,2021-04-01,557.3696594238281
23,2021,5,3.506999206542969,20,2021-05-01,557.3696594238281
23,2021,6,2.306839792351974,19,2021-06-01,557.3696594238281
23,2021,7,2.327895315069901,19,2021-07-01,557.3696594238281
23,2021,8,2.304215280633224,19,2021-08-01,557.3696594238281
23,2021,9,2.2531561600534538,19,2021-09-01,557.3696594238281
23,2021,10,1.879498291015625,20,2021-10-01,557.3696594238281
23,2021,11,1.8357961554276316,19,2021-11-01,557.3696594238281
23,2021,12,2.3926311292146383,19,2021-12-01,557.3696594238281
23,2022,1,3.263681512129934,19,2022-01-01,557.3696594238281
23,2022,2,4.419410256778493,17,2022-02-01,557.3696594238281
23,2022,3,5.631500244140625,20,2022-03-01,557.3696594238281
23,2022,4,5.208942614103618,19,2022-04-01,557.3696594238281
23,2022,5,3.794743588096217,19,2022-05-01,557.3696594238281
23,2022,6,2.1794722707648027,19,2022-06-01,557.3696594238281
23,2022,7,1.9563197085731907,19,2022-07-01,557.3696594238281
23,2022,8,2.0245025634765623,20,2022-08-01,557.3696594238281
23,2022,9,1.5768416555304277,19,2022-09-01,557.3696594238281
23,2022,10,1.510528564453125,19,2022-10-01,557.3696594238281
23,2022,11,1.3172183566623263,18,2022-11-01,557.3696594238281
23,2022,12,0.30157631321957235,19,2022-12-01,557.3696594238281
23,2023,1,1.0735000610351562,20,2023-01-01,557.3696594238281
23,2023,2,2.282221476236979,18,2023-02-01,557.3696594238281
23,2023,3,4.16842330129523,19,2023-03-01,557.3696594238281
23,2023,4,3.8889449270148027,19,2023-04-01,557.3696594238281
23,2023,5,3.3411119249131946,18,2023-05-01,557.3696594238281
23,2023,6,2.6031574450041117,19,2023-06-01,557.3696594238281
23,2023,7,2.099504089355469,20,2023-07-01,557.3696594238281
23,2023,8,2.2810556512129936,19,2023-08-01,557.3696594238281
23,2023,9,2.4366658528645835,18,2023-09-01,557.3696594238281
23,2023,10,2.3111131456163196,18,2023-10-01,557.3696594238281
23,2023,11,2.3389474969161186,19,2023-11-01,557.3696594238281
23,2023,12,2.4690017700195313,20,2023-12-01,557.3696594238281
23,2024,1,2.3221050061677633,19,2024-01-01,557.3696594238281
23,2024,2,3.646665785047743,18,2024-02-01,557.3696594238281
23,2024,3,6.976002502441406,20,2024-03-01,557.3696594238281
23,2024,4,7.690527664987664,19,2024-04-01,557.3696594238281
23,2024,5,5.652102821751645,19,2024-05-01,557.3696594238281
23,2024,6,3.505793521278783,19,2024-06-01,557.3696594238281
23,2024,7,1.258946468955592,19,2024-07-01,557.3696594238281
23,2024,8,0.3821041709498355,19,2024-08-01,557.3696594238281
23,2024,9,1.8588935004340277,18,2024-09-01,557.3696594238281
23,2024,10,1.6327768961588542,18,2024-10-01,557.3696594238281
24,2020,10,3.061579654091283,19,2020-10-01,462.6147918701172
24,2020,11,2.7773678428248356,19,2020-11-01,462.6147918701172
24,2020,12,3.93900146484375,20,2020-12-01,462.6147918701172
24,2021,1,5.7494763826069075,19,2021-01-01,462.6147918701172
24,2021,2,6.7982339298023895,17,2021-02-01,462.6147918701172
24,2021,3,4.847370348478618,19,2021-03-01,462.6147918701172
24,2021,4,4.761585436369243,19,2021-04-01,462.6147918701172
24,2021,5,4.3744964599609375,20,2021-05-01,462.6147918701172
24,2021,6,3.195786325555099,19,2021-06-01,462.6147918701172
24,2021,7,2.8847335012335527,19,2021-07-01,462.6147918701172
24,2021,8,2.378946404708059,19,2021-08-01,462.6147918701172
24,2021,9,2.443690249794408,19,2021-09-01,462.6147918701172
24,2021,10,3.0635040283203123,20,2021-10-01,462.6147918701172
24,2021,11,3.1789486533717106,19,2021-11-01,462.6147918701172
24,2021,12,3.2384209883840462,19,2021-12-01,462.6147918701172
24,2022,1,5.230001349198191,19,2022-01-01,462.6147918701172
24,2022,2,6.065296846277573,17,2022-02-01,462.6147918701172
24,2022,3,5.784999084472656,20,2022-03-01,462.6147918701172
24,2022,4,5.232110274465461,19,2022-04-01,462.6147918701172
24,2022,5,2.9042069284539473,19,2022-05-01,462.6147918701172
24,2022,6,1.7016652425130208,18,2022-06-01,462.6147918701172
24,2022,7,1.943690249794408,19,2022-07-01,462.6147918701172
24,2022,8,2.552503967285156,20,2022-08-01,462.6147918701172
24,2022,9,2.7463202225534538,19,2022-09-01,462.6147918701172
24,2022,10,2.8384222733347038,19,2022-10-01,462.6147918701172
24,2022,11,3.0472259521484375,18,2022-11-01,462.6147918701172
24,2022,12,4.42315673828125,19,2022-12-01,462.6147918701172
24,2023,1,5.150999450683594,20,2023-01-01,462.6147918701172
24,2023,2,5.1072235107421875,18,2023-02-01,462.6147918701172
24,2023,3,5.902629651521382,19,2023-03-01,462.6147918701172
24,2023,4,5.090523167660362,19,2023-04-01,462.6147918701172
24,2023,5,3.9205559624565973,18,2023-05-01,462.6147918701172
24,2023,6,2.52105712890625,19,2023-06-01,462.6147918701172
24,2023,7,1.4359970092773438,20,2023-07-01,462.6147918701172
24,2023,8,1.498425935444079,19,2023-08-01,462.6147918701172
24,2023,9,1.546663072374132,18,2023-09-01,462.6147918701172
24,2023,10,1.4410544947574013,19,2023-10-01,462.6147918701172
24,2023,11,2.0299971731085527,19,2023-11-01,462.6147918701172
24,2023,12,3.6024993896484374,20,2023-12-01,462.6147918701172
24,2024,1,4.049002075195313,20,2024-01-01,462.6147918701172
24,2024,2,4.702777438693577,18,2024-02-01,462.6147918701172
24,2024,3,6.199501037597656,20,2024-03-01,462.6147918701172
24,2024,4,6.442633377878289,19,2024-04-01,462.6147918701172
24,2024,5,5.05789505807977,19,2024-05-01,462.6147918701172
24,2024,6,3.2210516678659538,19,2024-06-01,462.6147918701172
24,2024,7,0.7115799753289473,19,2024-07-01,462.6147918701172
24,2024,8,0.13947175678453946,19,2024-08-01,462.6147918701172
24,2024,9,-0.4057874177631579,19,2024-09-01,462.6147918701172
24,2024,10,1.1611141628689237,18,2024-10-01,462.6147918701172
25,2020,10,2.089472720497533,19,2020-10-01,411.1108703613281
25,2020,11,2.319472463507401,19,2020-11-01,411.1108703613281
25,2020,12,3.042497253417969,20,2020-12-01,411.1108703613281
25,2021,1,3.8947368421052633,19,2021-01-01,411.1108703613281
25,2021,2,5.3364724551930145,17,2021-02-01,411.1108703613281
25,2021,3,5.698953728926809,19,2021-03-01,411.1108703613281
25,2021,4,5.74578857421875,19,2021-04-01,411.1108703613281
25,2021,5,3.8475006103515623,20,2021-05-01,411.1108703613281
25,2021,6,3.0321060983758223,19,2021-06-01,411.1108703613281
25,2021,7,2.6384197034333883,19,2021-07-01,411.1108703613281
25,2021,8,2.460526315789474,19,2021-08-01,411.1108703613281
25,2021,9,2.3710519891036186,19,2021-09-01,411.1108703613281
25,2021,10,2.3530029296875,20,2021-10-01,411.1108703613281
25,2021,11,2.3415768271998356,19,2021-11-01,411.1108703613281
25,2021,12,2.912632992393092,19,2021-12-01,411.1108703613281
25,2022,1,3.611581902754934,19,2022-01-01,411.1108703613281
25,2022,2,6.023529052734375,17,2022-02-01,411.1108703613281
25,2022,3,8.46100311279297,20,2022-03-01,411.1108703613281
25,2022,4,8.317893580386514,19,2022-04-01,411.1108703613281
25,2022,5,6.089997944078948,19,2022-05-01,411.1108703613281
25,2022,6,3.945554945203993,18,2022-06-01,411.1108703613281
25,2022,7,3.8210561651932564,19,2022-07-01,411.1108703613281
25,2022,8,3.6650009155273438,20,2022-08-01,411.1108703613281
25,2022,9,2.6689533434416117,19,2022-09-01,411.1108703613281
25,2022,10,2.5363143117804277,19,2022-10-01,411.1108703613281
25,2022,11,2.6327752007378473,18,2022-11-01,411.1108703613281
25,2022,12,2.5115790116159538,19,2022-12-01,411.1108703613281
25,2023,1,3.19150390625,20,2023-01-01,411.1108703613281
25,2023,2,4.805555555555555,18,2023-02-01,411.1108703613281
25,2023,3,6.1699973658511515,19,2023-03-01,411.1108703613281
25,2023,4,5.2668408845600325,19,2023-04-01,411.1108703613281
25,2023,5,4.26611328125,18,2023-05-01,411.1108703613281
25,2023,6,3.0110537880345394,19,2023-06-01,411.1108703613281
25,2023,7,1.9004989624023438,20,2023-07-01,411.1108703613281
25,2023,8,1.3147390265213816,19,2023-08-01,411.1108703613281
25,2023,9,0.9627770317925347,18,2023-09-01,411.1108703613281
25,2023,10,0.8189424213610197,19,2023-10-01,411.1108703613281
25,2023,11,0.6784266421669408,19,2023-11-01,411.1108703613281
25,2023,12,1.4065032958984376,20,2023-12-01,411.1108703613281
25,2024,1,2.4836859452097038,19,2024-01-01,411.1108703613281
25,2024,2,5.266111585828993,18,2024-02-01,411.1108703613281
25,2024,3,7.38349609375,20,2024-03-01,411.1108703613281
25,2024,4,7.105786775287829,19,2024-04-01,411.1108703613281
25,2024,5,6.363155967310855,19,2024-05-01,411.1108703613281
25,2024,6,4.597370348478618,19,2024-06-01,411.1108703613281
25,2024,7,2.296316046463816,19,2024-07-01,411.1108703613281
25,2024,8,1.8457914653577303,19,2024-08-01,411.1108703613281
25,2024,9,1.8038906521267362,18,2024-09-01,411.1108703613281
25,2024,10,0.5966661241319444,18,2024-10-01,411.1108703613281
26,2020,10,1.4894730417351973,19,2020-10-01,394.5237579345703
26,2020,11,1.3868408203125,19,2020-11-01,394.5237579345703
26,2020,12,1.1845001220703124,20,2020-12-01,394.5237579345703
