interval_from,interval_to,LST_B0_min,LST_B0_max,LST_B0_mean,LST_B0_stDev,LST_B0_sampleCount,LST_B0_noDataCount,poly_id,landcover,elv,uid,check
2020-07-22,2020-07-23,292.8999938964844,292.8999938964844,292.8999938964844,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-07-24,2020-07-25,290.25,290.25,290.25,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-07-26,2020-07-27,291.9700012207031,291.9700012207031,291.9700012207031,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-07-28,2020-07-29,292.1199951171875,292.1199951171875,292.1199951171875,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-07-29,2020-07-30,291.1300048828125,291.1300048828125,291.1300048828125,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-07-31,2020-08-01,294.0799865722656,294.0799865722656,294.0799865722656,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-08-02,2020-08-03,296.07000732421875,296.07000732421875,296.07000732421875,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-08-04,2020-08-05,292.1400146484375,292.1400146484375,292.1400146484375,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-08-05,2020-08-06,290.2099914550781,290.2099914550781,290.2099914550781,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-08-06,2020-08-07,286.7200012207031,286.7200012207031,286.7200012207031,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-08-07,2020-08-08,292.760009765625,292.760009765625,292.760009765625,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-08-09,2020-08-10,295.3299865722656,295.3299865722656,295.3299865722656,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-08-11,2020-08-12,293.75,293.75,293.75,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-08-13,2020-08-14,294.6300048828125,294.6300048828125,294.6300048828125,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-08-14,2020-08-15,293.07000732421875,293.07000732421875,293.07000732421875,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-08-16,2020-08-17,287.0,287.0,287.0,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-08-18,2020-08-19,292.7900085449219,292.7900085449219,292.7900085449219,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-08-20,2020-08-21,286.0899963378906,286.0899963378906,286.0899963378906,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-08-21,2020-08-22,286.8800048828125,286.8800048828125,286.8800048828125,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-08-22,2020-08-23,292.8599853515625,292.8599853515625,292.8599853515625,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-08-23,2020-08-24,292.6000061035156,292.6000061035156,292.6000061035156,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-08-25,2020-08-26,291.9100036621094,291.9100036621094,291.9100036621094,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-08-27,2020-08-28,288.4200134277344,288.4200134277344,288.4200134277344,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-08-29,2020-08-30,292.1400146484375,292.1400146484375,292.1400146484375,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-08-30,2020-08-31,288.5,288.5,288.5,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-09-01,2020-09-02,291.5899963378906,291.5899963378906,291.5899963378906,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-09-03,2020-09-04,292.3900146484375,292.3900146484375,292.3900146484375,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-09-05,2020-09-06,292.1199951171875,292.1199951171875,292.1199951171875,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-09-06,2020-09-07,291.19000244140625,291.19000244140625,291.19000244140625,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-09-07,2020-09-08,292.010009765625,292.010009765625,292.010009765625,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-09-08,2020-09-09,292.4700012207031,292.4700012207031,292.4700012207031,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-09-10,2020-09-11,293.2200012207031,293.2200012207031,293.2200012207031,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-09-12,2020-09-13,293.3999938964844,293.3999938964844,293.3999938964844,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-09-14,2020-09-15,294.44000244140625,294.44000244140625,294.44000244140625,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-09-15,2020-09-16,286.8900146484375,286.8900146484375,286.8900146484375,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-09-17,2020-09-18,291.6000061035156,291.6000061035156,291.6000061035156,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-09-19,2020-09-20,292.9800109863281,292.9800109863281,292.9800109863281,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-09-21,2020-09-22,291.8999938964844,291.8999938964844,291.8999938964844,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-09-22,2020-09-23,289.7099914550781,289.7099914550781,289.7099914550781,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-09-23,2020-09-24,288.6600036621094,288.6600036621094,288.6600036621094,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-09-24,2020-09-25,291.6499938964844,291.6499938964844,291.6499938964844,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-09-26,2020-09-27,287.3399963378906,287.3399963378906,287.3399963378906,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-09-28,2020-09-29,290.5,290.5,290.5,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-09-30,2020-10-01,290.6000061035156,290.6000061035156,290.6000061035156,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-10-01,2020-10-02,291.1000061035156,291.1000061035156,291.1000061035156,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-10-03,2020-10-04,290.5799865722656,290.5799865722656,290.5799865722656,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-10-05,2020-10-06,291.260009765625,291.260009765625,291.260009765625,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-10-07,2020-10-08,289.1099853515625,289.1099853515625,289.1099853515625,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-10-08,2020-10-09,284.7099914550781,284.7099914550781,284.7099914550781,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-10-09,2020-10-10,292.1199951171875,292.1199951171875,292.1199951171875,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-10-10,2020-10-11,292.32000732421875,292.32000732421875,292.32000732421875,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-10-12,2020-10-13,292.1700134277344,292.1700134277344,292.1700134277344,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-10-14,2020-10-15,292.6000061035156,292.6000061035156,292.6000061035156,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-10-16,2020-10-17,294.25,294.25,294.25,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-10-17,2020-10-18,292.3800048828125,292.3800048828125,292.3800048828125,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-10-19,2020-10-20,290.0799865722656,290.0799865722656,290.0799865722656,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-10-21,2020-10-22,287.3800048828125,287.3800048828125,287.3800048828125,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-10-23,2020-10-24,293.3999938964844,293.3999938964844,293.3999938964844,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-10-24,2020-10-25,291.1199951171875,291.1199951171875,291.1199951171875,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-10-25,2020-10-26,290.7799987792969,290.7799987792969,290.7799987792969,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-10-26,2020-10-27,289.7900085449219,289.7900085449219,289.7900085449219,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-10-28,2020-10-29,292.7300109863281,292.7300109863281,292.7300109863281,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-10-30,2020-10-31,290.8699951171875,290.8699951171875,290.8699951171875,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-11-01,2020-11-02,292.7200012207031,292.7200012207031,292.7200012207031,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-11-02,2020-11-03,286.2300109863281,286.2300109863281,286.2300109863281,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-11-04,2020-11-05,289.05999755859375,289.05999755859375,289.05999755859375,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-11-06,2020-11-07,292.9800109863281,292.9800109863281,292.9800109863281,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-11-08,2020-11-09,294.1400146484375,294.1400146484375,294.1400146484375,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-11-09,2020-11-10,293.9599914550781,293.9599914550781,293.9599914550781,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-11-10,2020-11-11,294.239990234375,294.239990234375,294.239990234375,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-11-11,2020-11-12,290.82000732421875,290.82000732421875,290.82000732421875,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-11-13,2020-11-14,292.8500061035156,292.8500061035156,292.8500061035156,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-11-15,2020-11-16,291.9700012207031,291.9700012207031,291.9700012207031,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-11-17,2020-11-18,288.8800048828125,288.8800048828125,288.8800048828125,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-11-18,2020-11-19,284.9800109863281,284.9800109863281,284.9800109863281,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-11-20,2020-11-21,292.6400146484375,292.6400146484375,292.6400146484375,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-11-22,2020-11-23,291.989990234375,291.989990234375,291.989990234375,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
