"location","index","date","value"
"Puerto_Jimenez","temp_max_C",2004-07-04,27.3
"Puerto_Jimenez","temp_max_C",2004-07-05,32.12
"Puerto_Jimenez","temp_max_C",2004-07-06,31.92
"Puerto_Jimenez","temp_max_C",2004-07-07,32.14
"Puerto_Jimenez","temp_max_C",2004-07-08,30.89
"Puerto_Jimenez","temp_max_C",2004-07-09,29.99
"Puerto_Jimenez","temp_max_C",2004-07-10,32.36
"Puerto_Jimenez","temp_max_C",2004-07-11,31.92
"Puerto_Jimenez","temp_max_C",2004-07-12,29.91
"Puerto_Jimenez","temp_max_C",2004-07-13,30.47
"Puerto_Jimenez","temp_max_C",2004-07-14,30.84
"Puerto_Jimenez","temp_max_C",2004-07-15,32.71
"Puerto_Jimenez","temp_max_C",2004-07-16,32.47
"Puerto_Jimenez","temp_max_C",2004-07-17,32.26
"Puerto_Jimenez","temp_max_C",2004-07-18,30.45
"Puerto_Jimenez","temp_max_C",2004-07-19,32.8
"Puerto_Jimenez","temp_max_C",2004-07-20,32.33
"Puerto_Jimenez","temp_max_C",2004-07-21,30.5
"Puerto_Jimenez","temp_max_C",2004-07-22,32.23
"Puerto_Jimenez","temp_max_C",2004-07-23,31.58
"Puerto_Jimenez","temp_max_C",2004-07-24,30.29
"Puerto_Jimenez","temp_max_C",2004-07-25,32.39
"Puerto_Jimenez","temp_max_C",2004-07-26,30.99
"Puerto_Jimenez","temp_max_C",2004-07-27,32.2
"Puerto_Jimenez","temp_max_C",2004-07-28,29.91
"Puerto_Jimenez","temp_max_C",2004-07-29,32.67
"Puerto_Jimenez","temp_max_C",2004-07-30,31.51
"Puerto_Jimenez","temp_max_C",2004-07-31,31.78
"Puerto_Jimenez","temp_max_C",2004-08-01,33.07
"Puerto_Jimenez","temp_max_C",2004-08-02,32.23
"Puerto_Jimenez","temp_max_C",2004-08-03,32.54
"Puerto_Jimenez","temp_max_C",2004-08-04,31.71
"Puerto_Jimenez","temp_max_C",2004-08-05,29.98
"Puerto_Jimenez","temp_max_C",2004-08-06,31.61
"Puerto_Jimenez","temp_max_C",2004-08-07,31.65
"Puerto_Jimenez","temp_max_C",2004-08-08,32.93
"Puerto_Jimenez","temp_max_C",2004-08-09,33.09
"Puerto_Jimenez","temp_max_C",2004-08-10,31.48
"Puerto_Jimenez","temp_max_C",2004-08-11,31.37
"Puerto_Jimenez","temp_max_C",2004-08-12,31.25
"Puerto_Jimenez","temp_max_C",2004-08-13,32.87
"Puerto_Jimenez","temp_max_C",2004-08-14,32.39
"Puerto_Jimenez","temp_max_C",2004-08-15,33.03
"Puerto_Jimenez","temp_max_C",2004-08-16,30.7
"Puerto_Jimenez","temp_max_C",2004-08-17,32.52
"Puerto_Jimenez","temp_max_C",2004-08-18,31.65
"Puerto_Jimenez","temp_max_C",2004-08-19,31.9
"Puerto_Jimenez","temp_max_C",2004-08-20,30.36
"Puerto_Jimenez","temp_max_C",2004-08-21,29.72
"Puerto_Jimenez","temp_max_C",2004-08-22,32.53
"Puerto_Jimenez","temp_max_C",2004-08-23,31.04
"Puerto_Jimenez","temp_max_C",2004-08-24,24.83
"Puerto_Jimenez","temp_max_C",2004-08-25,32.83
"Puerto_Jimenez","temp_max_C",2004-08-26,30.87
"Puerto_Jimenez","temp_max_C",2004-08-27,31.17
"Puerto_Jimenez","temp_max_C",2004-08-28,32.58
"Puerto_Jimenez","temp_max_C",2004-08-29,31.38
"Puerto_Jimenez","temp_max_C",2004-08-30,32.4
"Puerto_Jimenez","temp_max_C",2004-08-31,31.27
"Puerto_Jimenez","temp_max_C",2004-09-01,32.11
"Puerto_Jimenez","temp_max_C",2004-09-02,33.31
"Puerto_Jimenez","temp_max_C",2004-09-03,32.42
"Puerto_Jimenez","temp_max_C",2004-09-04,31.48
"Puerto_Jimenez","temp_max_C",2004-09-05,31.23
"Puerto_Jimenez","temp_max_C",2004-09-06,32.92
"Puerto_Jimenez","temp_max_C",2004-09-07,30.02
"Puerto_Jimenez","temp_max_C",2004-09-08,30.05
"Puerto_Jimenez","temp_max_C",2004-09-09,32.22
"Puerto_Jimenez","temp_max_C",2004-09-10,32.02
"Puerto_Jimenez","temp_max_C",2004-09-11,30.76
"Puerto_Jimenez","temp_max_C",2004-09-12,28.73
"Puerto_Jimenez","temp_max_C",2004-09-13,28.39
"Puerto_Jimenez","temp_max_C",2004-09-14,32.05
"Puerto_Jimenez","temp_max_C",2004-09-15,29.4
"Puerto_Jimenez","temp_max_C",2004-09-16,31.91
"Puerto_Jimenez","temp_max_C",2004-09-17,31.11
"Puerto_Jimenez","temp_max_C",2004-09-18,30.73
"Puerto_Jimenez","temp_max_C",2004-09-19,30.89
"Puerto_Jimenez","temp_max_C",2004-09-20,33.23
"Puerto_Jimenez","temp_max_C",2004-09-21,29.67
"Puerto_Jimenez","temp_max_C",2004-09-22,31.44
"Puerto_Jimenez","temp_max_C",2004-09-23,31.95
"Puerto_Jimenez","temp_max_C",2004-09-24,32.02
"Puerto_Jimenez","temp_max_C",2004-09-25,32.32
"Puerto_Jimenez","temp_max_C",2004-09-26,32.9
"Puerto_Jimenez","temp_max_C",2004-09-27,31.01
"Puerto_Jimenez","temp_max_C",2004-09-28,30.79
"Puerto_Jimenez","temp_max_C",2004-09-29,30.35
"Puerto_Jimenez","temp_max_C",2004-09-30,32.02
"Puerto_Jimenez","temp_max_C",2004-10-01,30.87
"Puerto_Jimenez","temp_max_C",2004-10-02,31.75
"Puerto_Jimenez","temp_max_C",2004-10-03,32.53
"Puerto_Jimenez","temp_max_C",2004-10-04,33.3
"Puerto_Jimenez","temp_max_C",2004-10-05,30.23
"Puerto_Jimenez","temp_max_C",2004-10-06,31.62
"Puerto_Jimenez","temp_max_C",2004-10-07,30.73
"Puerto_Jimenez","temp_max_C",2004-10-08,31.95
"Puerto_Jimenez","temp_max_C",2004-10-09,30.46
"Puerto_Jimenez","temp_max_C",2004-10-10,31.4
"Puerto_Jimenez","temp_max_C",2004-10-11,32.31
"Puerto_Jimenez","temp_max_C",2004-10-12,30.66
"Puerto_Jimenez","temp_max_C",2004-10-13,31.03
"Puerto_Jimenez","temp_max_C",2004-10-14,30.95
"Puerto_Jimenez","temp_max_C",2004-10-15,31.88
"Puerto_Jimenez","temp_max_C",2004-10-16,31.55
"Puerto_Jimenez","temp_max_C",2004-10-17,31.58
"Puerto_Jimenez","temp_max_C",2004-10-18,28.86
"Puerto_Jimenez","temp_max_C",2004-10-19,30.46
"Puerto_Jimenez","temp_max_C",2004-10-20,31.26
"Puerto_Jimenez","temp_max_C",2004-10-21,29.5
"Puerto_Jimenez","temp_max_C",2004-10-22,25.7
"Puerto_Jimenez","temp_max_C",2004-10-23,26.17
"Puerto_Jimenez","temp_max_C",2004-10-24,30.7
"Puerto_Jimenez","temp_max_C",2004-10-25,31.13
"Puerto_Jimenez","temp_max_C",2004-10-26,31.06
"Puerto_Jimenez","temp_max_C",2004-10-27,32.06
"Puerto_Jimenez","temp_max_C",2004-10-28,31.47
"Puerto_Jimenez","temp_max_C",2004-10-29,31.08
"Puerto_Jimenez","temp_max_C",2004-10-30,31.8
"Puerto_Jimenez","temp_max_C",2004-10-31,31.64
"Puerto_Jimenez","temp_max_C",2004-11-01,31.23
"Puerto_Jimenez","temp_max_C",2004-11-02,32.04
"Puerto_Jimenez","temp_max_C",2004-11-03,28.61
"Puerto_Jimenez","temp_max_C",2004-11-04,27.08
"Puerto_Jimenez","temp_max_C",2004-11-06,31.59
"Puerto_Jimenez","temp_max_C",2004-11-07,30.88
"Puerto_Jimenez","temp_max_C",2004-11-08,30.73
"Puerto_Jimenez","temp_max_C",2004-11-09,28.26
"Puerto_Jimenez","temp_max_C",2004-11-10,27.83
"Puerto_Jimenez","temp_max_C",2004-11-12,29.49
"Puerto_Jimenez","temp_max_C",2004-11-13,29.63
"Puerto_Jimenez","temp_max_C",2004-11-14,28.86
"Puerto_Jimenez","temp_max_C",2004-11-15,32.22
"Puerto_Jimenez","temp_max_C",2004-11-16,30.93
"Puerto_Jimenez","temp_max_C",2004-11-17,30.21
"Puerto_Jimenez","temp_max_C",2004-11-18,29.8
"Puerto_Jimenez","temp_max_C",2004-11-19,31.68
"Puerto_Jimenez","temp_max_C",2004-11-20,31.38
"Puerto_Jimenez","temp_max_C",2004-11-21,31.8
"Puerto_Jimenez","temp_max_C",2004-11-22,31.57
"Puerto_Jimenez","temp_max_C",2004-11-23,32.07
"Puerto_Jimenez","temp_max_C",2004-11-24,31.47
"Puerto_Jimenez","temp_max_C",2004-11-25,31.91
"Puerto_Jimenez","temp_max_C",2004-11-26,31.72
"Puerto_Jimenez","temp_max_C",2004-11-27,31.47
"Puerto_Jimenez","temp_max_C",2004-11-28,32.27
"Puerto_Jimenez","temp_max_C",2004-11-29,31.47
"Puerto_Jimenez","temp_max_C",2004-11-30,32.04
"Puerto_Jimenez","temp_max_C",2004-12-01,31.94
"Puerto_Jimenez","temp_max_C",2004-12-02,33.7
"Puerto_Jimenez","temp_max_C",2004-12-03,32.31
"Puerto_Jimenez","temp_max_C",2004-12-04,31.74
"Puerto_Jimenez","temp_max_C",2004-12-05,32.41
"Puerto_Jimenez","temp_max_C",2004-12-06,32.04
"Puerto_Jimenez","temp_max_C",2004-12-08,32.62
"Puerto_Jimenez","temp_max_C",2004-12-09,29.94
"Puerto_Jimenez","temp_max_C",2004-12-10,31.05
"Puerto_Jimenez","temp_max_C",2004-12-11,31.97
"Puerto_Jimenez","temp_max_C",2004-12-12,31.24
"Puerto_Jimenez","temp_max_C",2004-12-13,34.38
"Puerto_Jimenez","temp_max_C",2004-12-14,32.73
"Puerto_Jimenez","temp_max_C",2004-12-15,31.39
"Puerto_Jimenez","temp_max_C",2004-12-16,32.84
"Puerto_Jimenez","temp_max_C",2004-12-17,32.77
"Puerto_Jimenez","temp_max_C",2004-12-18,31.25
"Puerto_Jimenez","temp_max_C",2004-12-19,32.43
"Puerto_Jimenez","temp_max_C",2004-12-20,32.77
"Puerto_Jimenez","temp_max_C",2004-12-21,32.23
"Puerto_Jimenez","temp_max_C",2004-12-22,31.41
"Puerto_Jimenez","temp_max_C",2004-12-23,33.03
"Puerto_Jimenez","temp_max_C",2004-12-24,33.48
"Puerto_Jimenez","temp_max_C",2004-12-25,32.87
"Puerto_Jimenez","temp_max_C",2004-12-26,32.54
"Puerto_Jimenez","temp_max_C",2004-12-27,33.18
"Puerto_Jimenez","temp_max_C",2004-12-28,32.3
"Puerto_Jimenez","temp_max_C",2004-12-29,31.81
"Puerto_Jimenez","temp_max_C",2004-12-30,31.85
"Puerto_Jimenez","temp_max_C",2004-12-31,31.21
"Puerto_Jimenez","temp_max_C",2005-01-01,32.7
"Puerto_Jimenez","temp_max_C",2005-01-02,32.33
"Puerto_Jimenez","temp_max_C",2005-01-03,33.05
"Puerto_Jimenez","temp_max_C",2005-01-04,32.72
"Puerto_Jimenez","temp_max_C",2005-01-05,33.18
"Puerto_Jimenez","temp_max_C",2005-01-06,33.01
"Puerto_Jimenez","temp_max_C",2005-01-07,32.12
"Puerto_Jimenez","temp_max_C",2005-01-08,32.8
"Puerto_Jimenez","temp_max_C",2005-01-09,32.69
"Puerto_Jimenez","temp_max_C",2005-01-10,32.35
"Puerto_Jimenez","temp_max_C",2005-01-11,32.5
"Puerto_Jimenez","temp_max_C",2005-01-12,32.91
"Puerto_Jimenez","temp_max_C",2005-01-13,30.99
"Puerto_Jimenez","temp_max_C",2005-01-14,32.35
"Puerto_Jimenez","temp_max_C",2005-01-15,32.59
"Puerto_Jimenez","temp_max_C",2005-01-16,32.76
"Puerto_Jimenez","temp_max_C",2005-01-17,31.87
"Puerto_Jimenez","temp_max_C",2005-01-18,31.75
"Puerto_Jimenez","temp_max_C",2005-01-19,32.83
"Puerto_Jimenez","temp_max_C",2005-01-20,32.09
"Puerto_Jimenez","temp_max_C",2005-01-21,32.25
"Puerto_Jimenez","temp_max_C",2005-01-22,32.01
"Puerto_Jimenez","temp_max_C",2005-01-23,33.14
"Puerto_Jimenez","temp_max_C",2005-01-24,32.29
"Puerto_Jimenez","temp_max_C",2005-01-25,32.43
"Puerto_Jimenez","temp_max_C",2005-01-26,31.88
"Puerto_Jimenez","temp_max_C",2005-01-27,32.44
"Puerto_Jimenez","temp_max_C",2005-01-28,33
"Puerto_Jimenez","temp_max_C",2005-01-29,32.8
"Puerto_Jimenez","temp_max_C",2005-01-31,32.63
"Puerto_Jimenez","temp_max_C",2005-02-01,31.81
"Puerto_Jimenez","temp_max_C",2005-02-02,32.49
"Puerto_Jimenez","temp_max_C",2005-02-03,32.9
"Puerto_Jimenez","temp_max_C",2005-02-04,33.38
"Puerto_Jimenez","temp_max_C",2005-02-05,33.91
"Puerto_Jimenez","temp_max_C",2005-02-06,32.9
"Puerto_Jimenez","temp_max_C",2005-02-07,32.69
"Puerto_Jimenez","temp_max_C",2005-02-08,32.7
"Puerto_Jimenez","temp_max_C",2005-02-10,33.24
"Puerto_Jimenez","temp_max_C",2005-02-11,33.34
"Puerto_Jimenez","temp_max_C",2005-02-12,32.28
"Puerto_Jimenez","temp_max_C",2005-02-13,33.27
"Puerto_Jimenez","temp_max_C",2005-02-14,33.38
"Puerto_Jimenez","temp_max_C",2005-02-15,32.67
"Puerto_Jimenez","temp_max_C",2005-02-16,33.31
"Puerto_Jimenez","temp_max_C",2005-02-17,32.12
"Puerto_Jimenez","temp_max_C",2005-02-18,32.45
"Puerto_Jimenez","temp_max_C",2005-02-19,33.28
"Puerto_Jimenez","temp_max_C",2005-02-20,32.96
"Puerto_Jimenez","temp_max_C",2005-02-21,32.25
"Puerto_Jimenez","temp_max_C",2005-02-22,33.04
"Puerto_Jimenez","temp_max_C",2005-02-23,32.72
"Puerto_Jimenez","temp_max_C",2005-02-24,32.83
"Puerto_Jimenez","temp_max_C",2005-02-25,33.37
"Puerto_Jimenez","temp_max_C",2005-02-26,32.5
"Puerto_Jimenez","temp_max_C",2005-02-27,33.74
"Puerto_Jimenez","temp_max_C",2005-02-28,34.36
"Puerto_Jimenez","temp_max_C",2005-03-01,33.78
"Puerto_Jimenez","temp_max_C",2005-03-02,34.3
"Puerto_Jimenez","temp_max_C",2005-03-03,33.26
"Puerto_Jimenez","temp_max_C",2005-03-04,32.4
"Puerto_Jimenez","temp_max_C",2005-03-05,33.51
"Puerto_Jimenez","temp_max_C",2005-03-06,32.9
"Puerto_Jimenez","temp_max_C",2005-03-07,33.54
"Puerto_Jimenez","temp_max_C",2005-03-08,30.9
"Puerto_Jimenez","temp_max_C",2005-03-09,32.93
"Puerto_Jimenez","temp_max_C",2005-03-10,31.61
"Puerto_Jimenez","temp_max_C",2005-03-11,30.92
"Puerto_Jimenez","temp_max_C",2005-03-12,33.56
"Puerto_Jimenez","temp_max_C",2005-03-13,32.7
"Puerto_Jimenez","temp_max_C",2005-03-14,33.04
"Puerto_Jimenez","temp_max_C",2005-03-15,33.85
"Puerto_Jimenez","temp_max_C",2005-03-16,33.63
"Puerto_Jimenez","temp_max_C",2005-03-17,33.48
"Puerto_Jimenez","temp_max_C",2005-03-18,33.58
"Puerto_Jimenez","temp_max_C",2005-03-19,32.88
"Puerto_Jimenez","temp_max_C",2005-03-20,32.75
"Puerto_Jimenez","temp_max_C",2005-03-21,31.51
"Puerto_Jimenez","temp_max_C",2005-03-22,33.28
"Puerto_Jimenez","temp_max_C",2005-03-23,33.42
"Puerto_Jimenez","temp_max_C",2005-03-24,32.97
"Puerto_Jimenez","temp_max_C",2005-03-25,33.31
"Puerto_Jimenez","temp_max_C",2005-03-26,32.91
"Puerto_Jimenez","temp_max_C",2005-03-27,32.71
"Puerto_Jimenez","temp_max_C",2005-03-28,33.88
"Puerto_Jimenez","temp_max_C",2005-03-29,31.28
"Puerto_Jimenez","temp_max_C",2005-03-30,32.12
"Puerto_Jimenez","temp_max_C",2005-03-31,32.08
"Puerto_Jimenez","temp_max_C",2005-04-01,32.22
"Puerto_Jimenez","temp_max_C",2005-04-02,32.46
"Puerto_Jimenez","temp_max_C",2005-04-03,33.51
"Puerto_Jimenez","temp_max_C",2005-04-04,33.54
"Puerto_Jimenez","temp_max_C",2005-04-05,32.98
"Puerto_Jimenez","temp_max_C",2005-04-06,30.76
"Puerto_Jimenez","temp_max_C",2005-04-07,31.34
"Puerto_Jimenez","temp_max_C",2005-04-08,32.57
"Puerto_Jimenez","temp_max_C",2005-04-09,30.9
"Puerto_Jimenez","temp_max_C",2005-04-10,32.59
"Puerto_Jimenez","temp_max_C",2005-04-11,30.96
"Puerto_Jimenez","temp_max_C",2005-04-12,31.78
"Puerto_Jimenez","temp_max_C",2005-04-13,33.34
"Puerto_Jimenez","temp_max_C",2005-04-14,33.64
"Puerto_Jimenez","temp_max_C",2005-04-15,32.04
"Puerto_Jimenez","temp_max_C",2005-04-16,33.49
"Puerto_Jimenez","temp_max_C",2005-04-17,33.86
"Puerto_Jimenez","temp_max_C",2005-04-18,33.66
"Puerto_Jimenez","temp_max_C",2005-04-19,30.03
"Puerto_Jimenez","temp_max_C",2005-04-20,32.97
"Puerto_Jimenez","temp_max_C",2005-04-21,34.12
"Puerto_Jimenez","temp_max_C",2005-04-22,31.21
"Puerto_Jimenez","temp_max_C",2005-04-23,33.14
"Puerto_Jimenez","temp_max_C",2005-04-24,33.75
"Puerto_Jimenez","temp_max_C",2005-04-25,33.32
"Puerto_Jimenez","temp_max_C",2005-04-26,33.61
"Puerto_Jimenez","temp_max_C",2005-04-27,32.97
"Puerto_Jimenez","temp_max_C",2005-04-28,32.49
"Puerto_Jimenez","temp_max_C",2005-04-29,33.07
"Puerto_Jimenez","temp_max_C",2005-04-30,33.14
"Puerto_Jimenez","temp_max_C",2005-05-01,33.71
"Puerto_Jimenez","temp_max_C",2005-05-02,32.85
"Puerto_Jimenez","temp_max_C",2005-05-03,32.13
"Puerto_Jimenez","temp_max_C",2005-05-04,33.17
"Puerto_Jimenez","temp_max_C",2005-05-05,32.97
"Puerto_Jimenez","temp_max_C",2005-05-06,31.59
"Puerto_Jimenez","temp_max_C",2005-05-07,32.73
"Puerto_Jimenez","temp_max_C",2005-05-08,32.5
"Puerto_Jimenez","temp_max_C",2005-05-09,32.4
"Puerto_Jimenez","temp_max_C",2005-05-10,31.79
"Puerto_Jimenez","temp_max_C",2005-05-11,33.19
"Puerto_Jimenez","temp_max_C",2005-05-12,32.36
"Puerto_Jimenez","temp_max_C",2005-05-13,32.54
"Puerto_Jimenez","temp_max_C",2005-05-14,34.39
"Puerto_Jimenez","temp_max_C",2005-05-15,30.53
"Puerto_Jimenez","temp_max_C",2005-05-16,29.75
"Puerto_Jimenez","temp_max_C",2005-05-17,27.03
"Puerto_Jimenez","temp_max_C",2005-05-18,31.46
"Puerto_Jimenez","temp_max_C",2005-05-19,30.6
"Puerto_Jimenez","temp_max_C",2005-05-20,33.07
"Puerto_Jimenez","temp_max_C",2005-05-21,32.49
"Puerto_Jimenez","temp_max_C",2005-05-22,31.06
"Puerto_Jimenez","temp_max_C",2005-05-23,31.21
"Puerto_Jimenez","temp_max_C",2005-05-24,31.53
"Puerto_Jimenez","temp_max_C",2005-05-25,32.81
"Puerto_Jimenez","temp_max_C",2005-05-26,31.19
"Puerto_Jimenez","temp_max_C",2005-05-27,34.27
"Puerto_Jimenez","temp_max_C",2005-05-28,32.64
"Puerto_Jimenez","temp_max_C",2005-05-29,33.15
"Puerto_Jimenez","temp_max_C",2005-05-30,33.69
"Puerto_Jimenez","temp_max_C",2005-05-31,31.85
"Puerto_Jimenez","temp_max_C",2005-06-01,29.38
"Puerto_Jimenez","temp_max_C",2005-06-02,30.57
"Puerto_Jimenez","temp_max_C",2005-06-03,32.45
"Puerto_Jimenez","temp_max_C",2005-06-04,32.16
"Puerto_Jimenez","temp_max_C",2005-06-05,31.38
"Puerto_Jimenez","temp_max_C",2005-06-06,30.63
"Puerto_Jimenez","temp_max_C",2005-06-07,31.38
"Puerto_Jimenez","temp_max_C",2005-06-08,28.56
"Puerto_Jimenez","temp_max_C",2005-06-09,31.41
"Puerto_Jimenez","temp_max_C",2005-06-10,28.79
"Puerto_Jimenez","temp_max_C",2005-06-11,25.17
"Puerto_Jimenez","temp_max_C",2005-06-12,32.41
"Puerto_Jimenez","temp_max_C",2005-06-13,32.88
"Puerto_Jimenez","temp_max_C",2005-06-14,31.96
"Puerto_Jimenez","temp_max_C",2005-06-15,29.32
"Puerto_Jimenez","temp_max_C",2005-06-16,31.83
"Puerto_Jimenez","temp_max_C",2005-06-17,32.33
"Puerto_Jimenez","temp_max_C",2005-06-18,32.46
"Puerto_Jimenez","temp_max_C",2005-06-19,32.81
"Puerto_Jimenez","temp_max_C",2005-06-20,32.83
"Puerto_Jimenez","temp_max_C",2005-06-21,32.12
"Puerto_Jimenez","temp_max_C",2005-06-22,31.68
"Puerto_Jimenez","temp_max_C",2005-06-23,30.3
"Puerto_Jimenez","temp_max_C",2005-06-24,30.1
"Puerto_Jimenez","temp_max_C",2005-06-25,30.74
"Puerto_Jimenez","temp_max_C",2005-06-26,32.49
"Puerto_Jimenez","temp_max_C",2005-06-27,31.47
"Puerto_Jimenez","temp_max_C",2005-06-28,32.63
"Puerto_Jimenez","temp_max_C",2005-06-29,30.87
"Puerto_Jimenez","temp_max_C",2005-06-30,32.61
"Puerto_Jimenez","temp_max_C",2005-07-01,32.13
"Puerto_Jimenez","temp_max_C",2005-07-02,32.09
"Puerto_Jimenez","temp_max_C",2005-07-03,31.13
"Puerto_Jimenez","temp_max_C",2005-07-04,32.19
"Puerto_Jimenez","temp_max_C",2005-07-05,32.43
"Puerto_Jimenez","temp_max_C",2005-07-06,33.05
"Puerto_Jimenez","temp_max_C",2005-07-07,33.24
"Puerto_Jimenez","temp_max_C",2005-07-08,32.32
"Puerto_Jimenez","temp_max_C",2005-07-09,33.52
"Puerto_Jimenez","temp_max_C",2005-07-10,32.72
"Puerto_Jimenez","temp_max_C",2005-07-11,32.12
"Puerto_Jimenez","temp_max_C",2005-07-12,28.39
"Puerto_Jimenez","temp_max_C",2005-07-13,32.09
"Puerto_Jimenez","temp_max_C",2005-07-14,31.38
"Puerto_Jimenez","temp_max_C",2005-07-15,31.59
"Puerto_Jimenez","temp_max_C",2005-07-16,28.75
"Puerto_Jimenez","temp_max_C",2005-07-17,31.06
"Puerto_Jimenez","temp_max_C",2005-07-18,32.13
"Puerto_Jimenez","temp_max_C",2005-07-19,31.71
"Puerto_Jimenez","temp_max_C",2005-07-20,31.91
"Puerto_Jimenez","temp_max_C",2005-07-21,28.77
"Puerto_Jimenez","temp_max_C",2005-07-22,31.93
"Puerto_Jimenez","temp_max_C",2005-07-23,29.58
"Puerto_Jimenez","temp_max_C",2005-07-24,33.61
"Puerto_Jimenez","temp_max_C",2005-07-25,32.4
"Puerto_Jimenez","temp_max_C",2005-07-26,32.8
"Puerto_Jimenez","temp_max_C",2005-07-27,32.45
"Puerto_Jimenez","temp_max_C",2005-07-28,32.57
"Puerto_Jimenez","temp_max_C",2005-07-29,31.64
"Puerto_Jimenez","temp_max_C",2005-07-30,32.79
"Puerto_Jimenez","temp_max_C",2005-07-31,33.07
"Puerto_Jimenez","temp_max_C",2005-08-01,32.63
"Puerto_Jimenez","temp_max_C",2005-08-02,31.58
"Puerto_Jimenez","temp_max_C",2005-08-03,32.88
"Puerto_Jimenez","temp_max_C",2005-08-04,31.29
"Puerto_Jimenez","temp_max_C",2005-08-05,31.7
"Puerto_Jimenez","temp_max_C",2005-08-06,31.54
"Puerto_Jimenez","temp_max_C",2005-08-07,30.98
"Puerto_Jimenez","temp_max_C",2005-08-08,32.02
"Puerto_Jimenez","temp_max_C",2005-08-09,32.02
"Puerto_Jimenez","temp_max_C",2005-08-10,36.67
"Puerto_Jimenez","temp_max_C",2005-08-11,32.83
"Puerto_Jimenez","temp_max_C",2005-08-13,31.04
"Puerto_Jimenez","temp_max_C",2005-08-14,31.19
"Puerto_Jimenez","temp_max_C",2005-08-15,30.09
"Puerto_Jimenez","temp_max_C",2005-08-16,31.76
"Puerto_Jimenez","temp_max_C",2005-08-17,30.78
"Puerto_Jimenez","temp_max_C",2005-08-18,28.33
"Puerto_Jimenez","temp_max_C",2005-08-19,31.4
"Puerto_Jimenez","temp_max_C",2005-08-20,32.7
"Puerto_Jimenez","temp_max_C",2005-08-21,31.58
"Puerto_Jimenez","temp_max_C",2005-08-22,33.42
"Puerto_Jimenez","temp_max_C",2005-08-23,30.95
"Puerto_Jimenez","temp_max_C",2005-08-24,29.04
"Puerto_Jimenez","temp_max_C",2005-08-25,31.35
"Puerto_Jimenez","temp_max_C",2005-08-26,32.36
"Puerto_Jimenez","temp_max_C",2005-08-27,31.9
"Puerto_Jimenez","temp_max_C",2005-08-28,31.58
"Puerto_Jimenez","temp_max_C",2005-08-29,27.37
"Puerto_Jimenez","temp_max_C",2005-08-30,32.43
"Puerto_Jimenez","temp_max_C",2005-08-31,32.46
"Puerto_Jimenez","temp_max_C",2005-09-01,32.18
"Puerto_Jimenez","temp_max_C",2005-09-02,27.53
"Puerto_Jimenez","temp_max_C",2005-09-03,29.95
"Puerto_Jimenez","temp_max_C",2005-09-04,32.43
"Puerto_Jimenez","temp_max_C",2005-09-05,32.55
"Puerto_Jimenez","temp_max_C",2005-09-06,32.39
"Puerto_Jimenez","temp_max_C",2005-09-07,32.39
"Puerto_Jimenez","temp_max_C",2005-09-08,32.7
"Puerto_Jimenez","temp_max_C",2005-09-09,31.95
"Puerto_Jimenez","temp_max_C",2005-09-10,32.12
"Puerto_Jimenez","temp_max_C",2005-09-12,32.97
"Puerto_Jimenez","temp_max_C",2005-09-13,31.31
"Puerto_Jimenez","temp_max_C",2005-09-14,29.79
"Puerto_Jimenez","temp_max_C",2005-09-15,32.71
"Puerto_Jimenez","temp_max_C",2005-09-16,29.28
"Puerto_Jimenez","temp_max_C",2005-09-17,31.44
"Puerto_Jimenez","temp_max_C",2005-09-18,31.75
"Puerto_Jimenez","temp_max_C",2005-09-19,31.54
"Puerto_Jimenez","temp_max_C",2005-09-20,31.14
"Puerto_Jimenez","temp_max_C",2005-09-21,31.01
"Puerto_Jimenez","temp_max_C",2005-09-22,26.49
"Puerto_Jimenez","temp_max_C",2005-09-23,29.3
"Puerto_Jimenez","temp_max_C",2005-09-24,26.49
"Puerto_Jimenez","temp_max_C",2005-09-25,26.52
"Puerto_Jimenez","temp_max_C",2005-09-26,25.87
"Puerto_Jimenez","temp_max_C",2005-09-27,30.84
"Puerto_Jimenez","temp_max_C",2005-09-28,30.85
"Puerto_Jimenez","temp_max_C",2005-09-29,28.14
"Puerto_Jimenez","temp_max_C",2005-09-30,29.71
"Puerto_Jimenez","temp_max_C",2005-10-01,27.58
"Puerto_Jimenez","temp_max_C",2005-10-02,28.29
"Puerto_Jimenez","temp_max_C",2005-10-03,27.5
"Puerto_Jimenez","temp_max_C",2005-10-04,27.13
"Puerto_Jimenez","temp_max_C",2006-02-09,33.06
"Puerto_Jimenez","temp_max_C",2006-02-10,32.94
"Puerto_Jimenez","temp_max_C",2006-02-11,33.11
"Puerto_Jimenez","temp_max_C",2006-02-12,32.39
"Puerto_Jimenez","temp_max_C",2006-02-13,34.65
"Puerto_Jimenez","temp_max_C",2006-02-14,32.45
"Puerto_Jimenez","temp_max_C",2006-02-15,33.2
"Puerto_Jimenez","temp_max_C",2006-02-16,33.28
"Puerto_Jimenez","temp_max_C",2006-02-17,34.35
"Puerto_Jimenez","temp_max_C",2006-02-18,34.45
"Puerto_Jimenez","temp_max_C",2006-02-19,33.61
"Puerto_Jimenez","temp_max_C",2006-02-20,33.74
"Puerto_Jimenez","temp_max_C",2006-02-21,34.62
"Puerto_Jimenez","temp_max_C",2006-02-22,33.91
"Puerto_Jimenez","temp_max_C",2006-02-23,34.1
