interval_from,interval_to,LST,land_type,Id,land_type_label
2023-02-27,2023-02-28,303.44000244140625,10,Site-008,forest
2023-03-01,2023-03-02,303.92999267578125,10,Site-008,forest
2023-03-03,2023-03-04,303.510009765625,10,Site-008,forest
2023-03-05,2023-03-06,303.1600036621094,10,Site-008,forest
2023-03-06,2023-03-07,301.25,10,Site-008,forest
2023-03-10,2023-03-11,300.9800109863281,10,Site-008,forest
2023-03-12,2023-03-13,302.17999267578125,10,Site-008,forest
2023-03-13,2023-03-14,299.9599914550781,10,Site-008,forest
2023-03-14,2023-03-15,300.7300109863281,10,Site-008,forest
2023-03-15,2023-03-16,299.3699951171875,10,Site-008,forest
2023-03-17,2023-03-18,300.7099914550781,10,Site-008,forest
2023-03-19,2023-03-20,302.2300109863281,10,Site-008,forest
2023-03-21,2023-03-22,303.8599853515625,10,Site-008,forest
2023-03-22,2023-03-23,301.8999938964844,10,Site-008,forest
2023-03-24,2023-03-25,302.3599853515625,10,Site-008,forest
2023-03-26,2023-03-27,300.0599975585937,10,Site-008,forest
2023-03-28,2023-03-29,304.2900085449219,10,Site-008,forest
2023-03-29,2023-03-30,297.9700012207031,10,Site-008,forest
2023-03-30,2023-03-31,301.79998779296875,10,Site-008,forest
2023-03-31,2023-04-01,302.42999267578125,10,Site-008,forest
2023-01-01,2023-01-02,302.2300109863281,10,Site-009,forest
2023-01-03,2023-01-04,302.4100036621094,10,Site-009,forest
2023-01-05,2023-01-06,302.3900146484375,10,Site-009,forest
2023-01-07,2023-01-08,303.44000244140625,10,Site-009,forest
2023-01-08,2023-01-09,303.0299987792969,10,Site-009,forest
2023-01-09,2023-01-10,299.57000732421875,10,Site-009,forest
2023-01-10,2023-01-11,301.0599975585937,10,Site-009,forest
2023-01-12,2023-01-13,301.8299865722656,10,Site-009,forest
2023-01-14,2023-01-15,301.7099914550781,10,Site-009,forest
2023-01-16,2023-01-17,303.4599914550781,10,Site-009,forest
2023-01-17,2023-01-18,303.0400085449219,10,Site-009,forest
2023-01-19,2023-01-20,303.8099975585937,10,Site-009,forest
2023-01-21,2023-01-22,303.0199890136719,10,Site-009,forest
2023-01-23,2023-01-24,303.8699951171875,10,Site-009,forest
2023-01-24,2023-01-25,303.4200134277344,10,Site-009,forest
2023-01-25,2023-01-26,303.67999267578125,10,Site-009,forest
2023-01-26,2023-01-27,302.510009765625,10,Site-009,forest
2023-01-28,2023-01-29,305.67999267578125,10,Site-009,forest
2023-01-30,2023-01-31,305.5799865722656,10,Site-009,forest
2023-02-01,2023-02-02,304.6199951171875,10,Site-009,forest
2023-02-02,2023-02-03,304.0299987792969,10,Site-009,forest
2023-02-04,2023-02-05,303.8800048828125,10,Site-009,forest
2023-02-06,2023-02-07,304.4100036621094,10,Site-009,forest
2023-02-08,2023-02-09,305.7900085449219,10,Site-009,forest
2023-02-09,2023-02-10,304.260009765625,10,Site-009,forest
2023-02-10,2023-02-11,304.69000244140625,10,Site-009,forest
2023-02-11,2023-02-12,305.5199890136719,10,Site-009,forest
2023-02-13,2023-02-14,306.989990234375,10,Site-009,forest
2023-02-15,2023-02-16,306.44000244140625,10,Site-009,forest
2023-02-17,2023-02-18,306.04998779296875,10,Site-009,forest
2023-02-18,2023-02-19,305.6300048828125,10,Site-009,forest
2023-02-20,2023-02-21,305.29998779296875,10,Site-009,forest
2023-02-22,2023-02-23,305.1199951171875,10,Site-009,forest
2023-02-24,2023-02-25,305.8999938964844,10,Site-009,forest
2023-02-25,2023-02-26,305.489990234375,10,Site-009,forest
2023-02-26,2023-02-27,305.8900146484375,10,Site-009,forest
2023-02-27,2023-02-28,305.8500061035156,10,Site-009,forest
2023-03-01,2023-03-02,307.67999267578125,10,Site-009,forest
2023-03-03,2023-03-04,306.8699951171875,10,Site-009,forest
2023-03-05,2023-03-06,305.8900146484375,10,Site-009,forest
2023-03-06,2023-03-07,302.260009765625,10,Site-009,forest
2023-03-08,2023-03-09,296.010009765625,10,Site-009,forest
2023-03-10,2023-03-11,300.5799865722656,10,Site-009,forest
2023-03-12,2023-03-13,302.9700012207031,10,Site-009,forest
2023-03-13,2023-03-14,299.6099853515625,10,Site-009,forest
2023-03-14,2023-03-15,302.9100036621094,10,Site-009,forest
2023-03-15,2023-03-16,302.57000732421875,10,Site-009,forest
2023-03-17,2023-03-18,301.510009765625,10,Site-009,forest
2023-03-19,2023-03-20,304.3099975585937,10,Site-009,forest
2023-03-21,2023-03-22,305.57000732421875,10,Site-009,forest
2023-03-22,2023-03-23,303.6600036621094,10,Site-009,forest
2023-03-24,2023-03-25,304.0299987792969,10,Site-009,forest
2023-03-26,2023-03-27,303.739990234375,10,Site-009,forest
2023-03-28,2023-03-29,305.6199951171875,10,Site-009,forest
2023-03-29,2023-03-30,298.2699890136719,10,Site-009,forest
2023-03-30,2023-03-31,304.3599853515625,10,Site-009,forest
2023-03-31,2023-04-01,304.0299987792969,10,Site-009,forest
2023-01-01,2023-01-02,301.5799865722656,10,Site-010,forest
2023-01-03,2023-01-04,304.3099975585937,10,Site-010,forest
2023-01-05,2023-01-06,304.510009765625,10,Site-010,forest
2023-01-07,2023-01-08,304.2200012207031,10,Site-010,forest
2023-01-08,2023-01-09,303.1700134277344,10,Site-010,forest
2023-01-09,2023-01-10,298.9599914550781,10,Site-010,forest
2023-01-10,2023-01-11,302.7699890136719,10,Site-010,forest
2023-01-12,2023-01-13,302.8900146484375,10,Site-010,forest
2023-01-14,2023-01-15,302.6300048828125,10,Site-010,forest
2023-01-16,2023-01-17,303.7900085449219,10,Site-010,forest
2023-01-17,2023-01-18,304.19000244140625,10,Site-010,forest
2023-01-19,2023-01-20,305.45001220703125,10,Site-010,forest
2023-01-21,2023-01-22,303.6600036621094,10,Site-010,forest
2023-01-23,2023-01-24,304.1700134277344,10,Site-010,forest
2023-01-24,2023-01-25,303.6700134277344,10,Site-010,forest
2023-01-25,2023-01-26,303.17999267578125,10,Site-010,forest
2023-01-26,2023-01-27,303.9800109863281,10,Site-010,forest
2023-01-28,2023-01-29,304.9100036621094,10,Site-010,forest
2023-01-30,2023-01-31,305.6300048828125,10,Site-010,forest
2023-02-01,2023-02-02,304.2300109863281,10,Site-010,forest
2023-02-02,2023-02-03,305.1700134277344,10,Site-010,forest
2023-02-04,2023-02-05,304.8099975585937,10,Site-010,forest
2023-02-06,2023-02-07,305.4700012207031,10,Site-010,forest
2023-02-08,2023-02-09,305.6199951171875,10,Site-010,forest
2023-02-09,2023-02-10,304.1199951171875,10,Site-010,forest
2023-02-10,2023-02-11,304.6199951171875,10,Site-010,forest
2023-02-11,2023-02-12,305.8999938964844,10,Site-010,forest
2023-02-13,2023-02-14,305.6499938964844,10,Site-010,forest
2023-02-15,2023-02-16,306.20001220703125,10,Site-010,forest
2023-02-17,2023-02-18,304.8099975585937,10,Site-010,forest
2023-02-18,2023-02-19,305.9800109863281,10,Site-010,forest
2023-02-20,2023-02-21,306.0899963378906,10,Site-010,forest
2023-02-22,2023-02-23,306.2300109863281,10,Site-010,forest
2023-02-24,2023-02-25,305.75,10,Site-010,forest
2023-02-25,2023-02-26,304.8299865722656,10,Site-010,forest
2023-02-26,2023-02-27,305.0599975585937,10,Site-010,forest
2023-02-27,2023-02-28,306.8999938964844,10,Site-010,forest
2023-03-01,2023-03-02,307.3900146484375,10,Site-010,forest
2023-03-03,2023-03-04,306.3399963378906,10,Site-010,forest
2023-03-05,2023-03-06,304.6400146484375,10,Site-010,forest
2023-03-06,2023-03-07,303.7099914550781,10,Site-010,forest
2023-03-08,2023-03-09,296.8999938964844,10,Site-010,forest
2023-03-10,2023-03-11,301.95001220703125,10,Site-010,forest
2023-03-12,2023-03-13,302.7300109863281,10,Site-010,forest
2023-03-13,2023-03-14,297.69000244140625,10,Site-010,forest
2023-03-14,2023-03-15,301.9800109863281,10,Site-010,forest
2023-03-15,2023-03-16,302.5400085449219,10,Site-010,forest
2023-03-17,2023-03-18,299.42999267578125,10,Site-010,forest
2023-03-19,2023-03-20,303.7900085449219,10,Site-010,forest
2023-03-21,2023-03-22,304.760009765625,10,Site-010,forest
2023-03-22,2023-03-23,303.0199890136719,10,Site-010,forest
2023-03-24,2023-03-25,305.3399963378906,10,Site-010,forest
2023-03-26,2023-03-27,304.1700134277344,10,Site-010,forest
2023-03-28,2023-03-29,304.94000244140625,10,Site-010,forest
2023-03-29,2023-03-30,298.6400146484375,10,Site-010,forest
2023-03-30,2023-03-31,302.489990234375,10,Site-010,forest
2023-03-31,2023-04-01,304.5299987792969,10,Site-010,forest
2023-01-01,2023-01-02,303.5400085449219,10,Site-011,forest
2023-01-03,2023-01-04,303.239990234375,10,Site-011,forest
2023-01-05,2023-01-06,305.2200012207031,10,Site-011,forest
2023-01-07,2023-01-08,304.4599914550781,10,Site-011,forest
2023-01-08,2023-01-09,303.7699890136719,10,Site-011,forest
2023-01-09,2023-01-10,296.7699890136719,10,Site-011,forest
2023-01-10,2023-01-11,298.3599853515625,10,Site-011,forest
2023-01-12,2023-01-13,304.4100036621094,10,Site-011,forest
2023-01-14,2023-01-15,303.69000244140625,10,Site-011,forest
2023-01-16,2023-01-17,305.0299987792969,10,Site-011,forest
2023-01-17,2023-01-18,304.94000244140625,10,Site-011,forest
2023-01-19,2023-01-20,305.5899963378906,10,Site-011,forest
2023-01-21,2023-01-22,304.1300048828125,10,Site-011,forest
2023-01-23,2023-01-24,303.0599975585937,10,Site-011,forest
2023-01-24,2023-01-25,305.69000244140625,10,Site-011,forest
2023-01-25,2023-01-26,304.92999267578125,10,Site-011,forest
2023-01-26,2023-01-27,306.0899963378906,10,Site-011,forest
2023-01-28,2023-01-29,307.4700012207031,10,Site-011,forest
2023-01-30,2023-01-31,306.92999267578125,10,Site-011,forest
2023-02-01,2023-02-02,305.1199951171875,10,Site-011,forest
2023-02-02,2023-02-03,305.3399963378906,10,Site-011,forest
2023-02-04,2023-02-05,305.95001220703125,10,Site-011,forest
2023-02-06,2023-02-07,306.1300048828125,10,Site-011,forest
2023-02-08,2023-02-09,306.8699951171875,10,Site-011,forest
2023-02-09,2023-02-10,305.82000732421875,10,Site-011,forest
2023-02-10,2023-02-11,305.54998779296875,10,Site-011,forest
2023-02-11,2023-02-12,306.6000061035156,10,Site-011,forest
2023-02-13,2023-02-14,305.989990234375,10,Site-011,forest
2023-02-15,2023-02-16,307.989990234375,10,Site-011,forest
2023-02-17,2023-02-18,305.42999267578125,10,Site-011,forest
2023-02-18,2023-02-19,306.29998779296875,10,Site-011,forest
2023-02-20,2023-02-21,304.9800109863281,10,Site-011,forest
2023-02-22,2023-02-23,306.92999267578125,10,Site-011,forest
2023-02-24,2023-02-25,307.1700134277344,10,Site-011,forest
2023-02-25,2023-02-26,305.8399963378906,10,Site-011,forest
2023-02-26,2023-02-27,306.42999267578125,10,Site-011,forest
2023-02-27,2023-02-28,306.4800109863281,10,Site-011,forest
2023-03-01,2023-03-02,306.8399963378906,10,Site-011,forest
2023-03-03,2023-03-04,306.9200134277344,10,Site-011,forest
2023-03-05,2023-03-06,306.7799987792969,10,Site-011,forest
2023-03-06,2023-03-07,304.7699890136719,10,Site-011,forest
2023-03-08,2023-03-09,300.3299865722656,10,Site-011,forest
2023-03-10,2023-03-11,303.1199951171875,10,Site-011,forest
2023-03-12,2023-03-13,304.6199951171875,10,Site-011,forest
2023-03-13,2023-03-14,303.1700134277344,10,Site-011,forest
2023-03-14,2023-03-15,303.6300048828125,10,Site-011,forest
2023-03-15,2023-03-16,303.32000732421875,10,Site-011,forest
2023-03-17,2023-03-18,303.489990234375,10,Site-011,forest
2023-03-19,2023-03-20,305.44000244140625,10,Site-011,forest
2023-03-21,2023-03-22,306.82000732421875,10,Site-011,forest
2023-03-22,2023-03-23,305.1700134277344,10,Site-011,forest
2023-03-24,2023-03-25,305.9800109863281,10,Site-011,forest
2023-03-26,2023-03-27,303.6300048828125,10,Site-011,forest
2023-03-28,2023-03-29,307.45001220703125,10,Site-011,forest
2023-03-29,2023-03-30,302.5599975585937,10,Site-011,forest
2023-03-30,2023-03-31,304.4200134277344,10,Site-011,forest
2023-03-31,2023-04-01,305.4700012207031,10,Site-011,forest
2023-01-01,2023-01-02,301.510009765625,10,Site-012,forest
2023-01-03,2023-01-04,301.6300048828125,10,Site-012,forest
2023-01-05,2023-01-06,303.19000244140625,10,Site-012,forest
2023-01-07,2023-01-08,303.2200012207031,10,Site-012,forest
2023-01-08,2023-01-09,301.0299987792969,10,Site-012,forest
2023-01-09,2023-01-10,297.54998779296875,10,Site-012,forest
2023-01-10,2023-01-11,296.07000732421875,10,Site-012,forest
2023-01-12,2023-01-13,300.7200012207031,10,Site-012,forest
2023-01-14,2023-01-15,301.79998779296875,10,Site-012,forest
2023-01-16,2023-01-17,303.510009765625,10,Site-012,forest
2023-01-17,2023-01-18,302.17999267578125,10,Site-012,forest
2023-01-19,2023-01-20,303.1300048828125,10,Site-012,forest
2023-01-21,2023-01-22,301.1199951171875,10,Site-012,forest
2023-01-23,2023-01-24,298.8500061035156,10,Site-012,forest
2023-01-24,2023-01-25,302.2099914550781,10,Site-012,forest
2023-01-25,2023-01-26,303.42999267578125,10,Site-012,forest
2023-01-26,2023-01-27,302.8800048828125,10,Site-012,forest
2023-01-28,2023-01-29,304.510009765625,10,Site-012,forest
2023-01-30,2023-01-31,304.82000732421875,10,Site-012,forest
2023-02-01,2023-02-02,303.010009765625,10,Site-012,forest
2023-02-02,2023-02-03,301.95001220703125,10,Site-012,forest
2023-02-04,2023-02-05,303.17999267578125,10,Site-012,forest
2023-02-06,2023-02-07,304.2099914550781,10,Site-012,forest
2023-02-08,2023-02-09,304.3800048828125,10,Site-012,forest
2023-02-09,2023-02-10,302.489990234375,10,Site-012,forest
2023-02-10,2023-02-11,304.1300048828125,10,Site-012,forest
2023-02-11,2023-02-12,303.6600036621094,10,Site-012,forest
2023-02-13,2023-02-14,304.5899963378906,10,Site-012,forest
2023-02-15,2023-02-16,305.8999938964844,10,Site-012,forest
2023-02-17,2023-02-18,304.010009765625,10,Site-012,forest
2023-02-18,2023-02-19,303.0599975585937,10,Site-012,forest
2023-02-20,2023-02-21,303.94000244140625,10,Site-012,forest
2023-02-22,2023-02-23,305.4700012207031,10,Site-012,forest
2023-02-24,2023-02-25,305.3800048828125,10,Site-012,forest
2023-02-25,2023-02-26,302.7799987792969,10,Site-012,forest
2023-02-26,2023-02-27,305.3699951171875,10,Site-012,forest
2023-02-27,2023-02-28,304.7699890136719,10,Site-012,forest
2023-03-01,2023-03-02,305.4800109863281,10,Site-012,forest
2023-03-03,2023-03-04,305.4800109863281,10,Site-012,forest
2023-03-05,2023-03-06,304.44000244140625,10,Site-012,forest
2023-03-06,2023-03-07,301.9100036621094,10,Site-012,forest
2023-03-08,2023-03-09,297.6600036621094,10,Site-012,forest
2023-03-10,2023-03-11,301.4599914550781,10,Site-012,forest
2023-03-12,2023-03-13,303.8699951171875,10,Site-012,forest
2023-03-13,2023-03-14,300.7699890136719,10,Site-012,forest
2023-03-14,2023-03-15,303.010009765625,10,Site-012,forest
2023-03-15,2023-03-16,300.6000061035156,10,Site-012,forest
2023-03-17,2023-03-18,301.4599914550781,10,Site-012,forest
2023-03-19,2023-03-20,303.8399963378906,10,Site-012,forest
2023-03-21,2023-03-22,305.3999938964844,10,Site-012,forest
2023-03-22,2023-03-23,302.7699890136719,10,Site-012,forest
2023-03-24,2023-03-25,303.989990234375,10,Site-012,forest
2023-03-26,2023-03-27,300.8699951171875,10,Site-012,forest
2023-03-28,2023-03-29,305.6499938964844,10,Site-012,forest
2023-03-29,2023-03-30,298.5899963378906,10,Site-012,forest
2023-03-30,2023-03-31,303.5599975585937,10,Site-012,forest
2023-03-31,2023-04-01,303.6400146484375,10,Site-012,forest
2023-01-01,2023-01-02,302.94000244140625,10,Site-013,forest
2023-01-03,2023-01-04,303.94000244140625,10,Site-013,forest
2023-01-05,2023-01-06,303.6600036621094,10,Site-013,forest
2023-01-07,2023-01-08,303.739990234375,10,Site-013,forest
2023-01-08,2023-01-09,303.3399963378906,10,Site-013,forest
2023-01-09,2023-01-10,298.75,10,Site-013,forest
2023-01-10,2023-01-11,302.6600036621094,10,Site-013,forest
2023-01-12,2023-01-13,302.739990234375,10,Site-013,forest
2023-01-14,2023-01-15,302.2300109863281,10,Site-013,forest
2023-01-16,2023-01-17,303.3699951171875,10,Site-013,forest
2023-01-17,2023-01-18,303.9599914550781,10,Site-013,forest
2023-01-19,2023-01-20,305.19000244140625,10,Site-013,forest
2023-01-21,2023-01-22,303.92999267578125,10,Site-013,forest
2023-01-23,2023-01-24,304.1300048828125,10,Site-013,forest
2023-01-24,2023-01-25,304.1700134277344,10,Site-013,forest
2023-01-25,2023-01-26,303.32000732421875,10,Site-013,forest
2023-01-26,2023-01-27,303.239990234375,10,Site-013,forest
2023-01-28,2023-01-29,306.4700012207031,10,Site-013,forest
2023-01-30,2023-01-31,306.1300048828125,10,Site-013,forest
2023-02-01,2023-02-02,304.760009765625,10,Site-013,forest
2023-02-02,2023-02-03,305.0599975585937,10,Site-013,forest
2023-02-04,2023-02-05,305.57000732421875,10,Site-013,forest
2023-02-06,2023-02-07,305.739990234375,10,Site-013,forest
2023-02-08,2023-02-09,306.2900085449219,10,Site-013,forest
2023-02-09,2023-02-10,305.20001220703125,10,Site-013,forest
2023-02-10,2023-02-11,305.5199890136719,10,Site-013,forest
2023-02-11,2023-02-12,306.8800048828125,10,Site-013,forest
2023-02-13,2023-02-14,307.8800048828125,10,Site-013,forest
2023-02-15,2023-02-16,307.1400146484375,10,Site-013,forest
2023-02-17,2023-02-18,306.3399963378906,10,Site-013,forest
2023-02-18,2023-02-19,306.9800109863281,10,Site-013,forest
2023-02-20,2023-02-21,307.8699951171875,10,Site-013,forest
2023-02-22,2023-02-23,306.94000244140625,10,Site-013,forest
2023-02-24,2023-02-25,306.7699890136719,10,Site-013,forest
2023-02-25,2023-02-26,307.44000244140625,10,Site-013,forest
2023-02-26,2023-02-27,306.75,10,Site-013,forest
2023-02-27,2023-02-28,307.6700134277344,10,Site-013,forest
2023-03-01,2023-03-02,309.04998779296875,10,Site-013,forest
2023-03-03,2023-03-04,307.8900146484375,10,Site-013,forest
2023-03-05,2023-03-06,306.0799865722656,10,Site-013,forest
2023-03-06,2023-03-07,304.0299987792969,10,Site-013,forest
2023-03-08,2023-03-09,296.1700134277344,10,Site-013,forest
2023-03-10,2023-03-11,301.7099914550781,10,Site-013,forest
2023-03-12,2023-03-13,303.17999267578125,10,Site-013,forest
2023-03-13,2023-03-14,299.7799987792969,10,Site-013,forest
2023-03-14,2023-03-15,303.0400085449219,10,Site-013,forest
2023-03-15,2023-03-16,303.32000732421875,10,Site-013,forest
2023-03-17,2023-03-18,301.760009765625,10,Site-013,forest
2023-03-19,2023-03-20,304.8299865722656,10,Site-013,forest
2023-03-21,2023-03-22,305.5199890136719,10,Site-013,forest
2023-03-22,2023-03-23,305.5899963378906,10,Site-013,forest
2023-03-24,2023-03-25,305.9700012207031,10,Site-013,forest
2023-03-26,2023-03-27,305.2900085449219,10,Site-013,forest
2023-03-28,2023-03-29,305.9700012207031,10,Site-013,forest
2023-03-29,2023-03-30,299.6700134277344,10,Site-013,forest
2023-03-30,2023-03-31,304.7699890136719,10,Site-013,forest
2023-03-31,2023-04-01,305.7200012207031,10,Site-013,forest
2023-01-01,2023-01-02,304.6199951171875,10,Site-014,forest
2023-01-03,2023-01-04,302.1199951171875,10,Site-014,forest
2023-01-05,2023-01-06,302.8699951171875,10,Site-014,forest
2023-01-07,2023-01-08,302.2099914550781,10,Site-014,forest
2023-01-08,2023-01-09,302.8299865722656,10,Site-014,forest
2023-01-09,2023-01-10,297.19000244140625,10,Site-014,forest
2023-01-10,2023-01-11,303.82000732421875,10,Site-014,forest
2023-01-12,2023-01-13,304.2699890136719,10,Site-014,forest
2023-01-14,2023-01-15,302.9100036621094,10,Site-014,forest
2023-01-16,2023-01-17,303.010009765625,10,Site-014,forest
2023-01-17,2023-01-18,305.8399963378906,10,Site-014,forest
2023-01-19,2023-01-20,304.17999267578125,10,Site-014,forest
2023-01-21,2023-01-22,302.8399963378906,10,Site-014,forest
2023-01-23,2023-01-24,302.8800048828125,10,Site-014,forest
2023-01-24,2023-01-25,306.0199890136719,10,Site-014,forest
2023-01-25,2023-01-26,302.5899963378906,10,Site-014,forest
2023-01-26,2023-01-27,306.8399963378906,10,Site-014,forest
2023-01-28,2023-01-29,304.9100036621094,10,Site-014,forest
2023-01-30,2023-01-31,303.4700012207031,10,Site-014,forest
2023-02-01,2023-02-02,302.0199890136719,10,Site-014,forest
2023-02-02,2023-02-03,306.8399963378906,10,Site-014,forest
2023-02-04,2023-02-05,304.7900085449219,10,Site-014,forest
2023-02-06,2023-02-07,304.9800109863281,10,Site-014,forest
2023-02-08,2023-02-09,304.6199951171875,10,Site-014,forest
2023-02-09,2023-02-10,306.989990234375,10,Site-014,forest
